tTrackImages,tArtistsexternalurls,tArtistsFollowers,tArtistsid,tArtistsname,tArtistspopularity,tArtiststype,tArtistsuri,tGenre,tArtistsTime,topArtistName,tArtistimage1_height,tArtistimage1_url,tArtistimage1_width,tArtistimage2_height,tArtistimage2_url,tArtistimage2_width,tArtistimage3_height,tArtistimage3_url,tArtistimage3_width,file_name
[],https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX,7656318,6LqNN22kT3074XbTVUrhzX,Kesha,77,artist,spotify:artist:6LqNN22kT3074XbTVUrhzX,"dance pop, pop",Long_term,Lady Gaga,640,https://i.scdn.co/image/ab6761610000e5eb8e32655d5ee8021c812b0f74,640,320,https://i.scdn.co/image/ab676161000051748e32655d5ee8021c812b0f74,320,160,https://i.scdn.co/image/ab6761610000f1788e32655d5ee8021c812b0f74,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,16267184,1KCSPY1glIKqW2TotWuXOR,P!nk,81,artist,spotify:artist:1KCSPY1glIKqW2TotWuXOR,"dance pop, pop",Long_term,Lady Gaga,640,https://i.scdn.co/image/ab6761610000e5eb7bbad89a61061304ec842588,640,320,https://i.scdn.co/image/ab676161000051747bbad89a61061304ec842588,320,160,https://i.scdn.co/image/ab6761610000f1787bbad89a61061304ec842588,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS,7994752,1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,77,artist,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,"dance pop, pop",Long_term,Lady Gaga,640,https://i.scdn.co/image/ab6761610000e5eb371cba21c6962a457c550b81,640,320,https://i.scdn.co/image/ab67616100005174371cba21c6962a457c550b81,320,160,https://i.scdn.co/image/ab6761610000f178371cba21c6962a457c550b81,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF,32304383,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,79,artist,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,"dance pop, pop",Long_term,Dua Lipa,640,https://i.scdn.co/image/ab6761610000e5ebec05963eab63676a539fef13,640,320,https://i.scdn.co/image/ab67616100005174ec05963eab63676a539fef13,320,160,https://i.scdn.co/image/ab6761610000f178ec05963eab63676a539fef13,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb,8872890,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,79,artist,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,"dance pop, pop",Long_term,Dua Lipa,640,https://i.scdn.co/image/ab6761610000e5ebc692afc666512dc946a7358f,640,320,https://i.scdn.co/image/ab67616100005174c692afc666512dc946a7358f,320,160,https://i.scdn.co/image/ab6761610000f178c692afc666512dc946a7358f,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/1zNqDE7qDGCsyzJwohVaoX,11613737,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,78,artist,spotify:artist:1zNqDE7qDGCsyzJwohVaoX,pop,Long_term,Dua Lipa,640,https://i.scdn.co/image/ab6761610000e5eb67013e289b84440ce3d1c88e,640,320,https://i.scdn.co/image/ab6761610000517467013e289b84440ce3d1c88e,320,160,https://i.scdn.co/image/ab6761610000f17867013e289b84440ce3d1c88e,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F,6587117,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,79,artist,spotify:artist:4npEfmQ6YuiwW1GpUmaq3F,pop,Long_term,Dua Lipa,640,https://i.scdn.co/image/ab6761610000e5eb25806739a86070d817a9588d,640,320,https://i.scdn.co/image/ab6761610000517425806739a86070d817a9588d,320,160,https://i.scdn.co/image/ab6761610000f17825806739a86070d817a9588d,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,48190679,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82,artist,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,"pop, post-teen pop",Long_term,Dua Lipa,640,https://i.scdn.co/image/ab6761610000e5ebc3c753851496854e29abff7a,640,320,https://i.scdn.co/image/ab67616100005174c3c753851496854e29abff7a,320,160,https://i.scdn.co/image/ab6761610000f178c3c753851496854e29abff7a,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/3e7awlrlDSwF3iM0WBjGMp,11727643,3e7awlrlDSwF3iM0WBjGMp,Little Mix,74,artist,spotify:artist:3e7awlrlDSwF3iM0WBjGMp,"girl group, pop, talent show, uk pop",Long_term,Fifth Harmony,640,https://i.scdn.co/image/ab6761610000e5eb08cd53940cbf5813ee5fe565,640,320,https://i.scdn.co/image/ab6761610000517408cd53940cbf5813ee5fe565,320,160,https://i.scdn.co/image/ab6761610000f17808cd53940cbf5813ee5fe565,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb,8872890,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,79,artist,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,"dance pop, pop",Long_term,Fifth Harmony,640,https://i.scdn.co/image/ab6761610000e5ebc692afc666512dc946a7358f,640,320,https://i.scdn.co/image/ab67616100005174c692afc666512dc946a7358f,320,160,https://i.scdn.co/image/ab6761610000f178c692afc666512dc946a7358f,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/5p7f24Rk5HkUZsaS3BLG5F,8749093,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,68,artist,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,pop,Long_term,Fifth Harmony,640,https://i.scdn.co/image/ab6761610000e5eba961383967f3a3a54e794a15,640,320,https://i.scdn.co/image/ab67616100005174a961383967f3a3a54e794a15,320,160,https://i.scdn.co/image/ab6761610000f178a961383967f3a3a54e794a15,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp,26046727,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,77,artist,spotify:artist:6S2OmqARrzebs0tKUEyXyp,"pop, post-teen pop",Long_term,Fifth Harmony,640,https://i.scdn.co/image/ab6761610000e5ebcf674ecb51186e6408cd18c0,640,320,https://i.scdn.co/image/ab67616100005174cf674ecb51186e6408cd18c0,320,160,https://i.scdn.co/image/ab6761610000f178cf674ecb51186e6408cd18c0,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/1Xylc3o4UrD53lo9CvFvVg,10309955,1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,78,artist,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,"pop, scandipop, swedish electropop, swedish pop",Long_term,Fifth Harmony,640,https://i.scdn.co/image/ab6761610000e5eb7619ca2683b434e139040f70,640,320,https://i.scdn.co/image/ab676161000051747619ca2683b434e139040f70,320,160,https://i.scdn.co/image/ab6761610000f1787619ca2683b434e139040f70,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6fWVd57NKTalqvmjRd2t8Z,2178486,6fWVd57NKTalqvmjRd2t8Z,24kGoldn,69,artist,spotify:artist:6fWVd57NKTalqvmjRd2t8Z,"cali rap, pop rap",Long_term,Lil Nas X,640,https://i.scdn.co/image/ab6761610000e5ebdbe6d377ce63a248c0108605,640,320,https://i.scdn.co/image/ab67616100005174dbe6d377ce63a248c0108605,320,160,https://i.scdn.co/image/ab6761610000f178dbe6d377ce63a248c0108605,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4r63FhuTkUYltbVAg5TQnk,11710360,4r63FhuTkUYltbVAg5TQnk,DaBaby,79,artist,spotify:artist:4r63FhuTkUYltbVAg5TQnk,"hip hop, north carolina hip hop, pop rap, rap, trap",Long_term,Lil Nas X,640,https://i.scdn.co/image/ab6761610000e5eb0da5cd9354d458143258879a,640,320,https://i.scdn.co/image/ab676161000051740da5cd9354d458143258879a,320,160,https://i.scdn.co/image/ab6761610000f1780da5cd9354d458143258879a,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J,5161215,2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,79,artist,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,australian hip hop,Long_term,Lil Nas X,640,https://i.scdn.co/image/ab6761610000e5eb393666951ab8b14e9c4ed386,640,320,https://i.scdn.co/image/ab67616100005174393666951ab8b14e9c4ed386,320,160,https://i.scdn.co/image/ab6761610000f178393666951ab8b14e9c4ed386,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK,8766829,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,79,artist,spotify:artist:181bsRPaVXVlUKXrxwZfHK,"houston rap, pop, r&b, rap, trap queen",Long_term,Lil Nas X,640,https://i.scdn.co/image/ab6761610000e5eb6fcd1b700654bccf1adee3ed,640,320,https://i.scdn.co/image/ab676161000051746fcd1b700654bccf1adee3ed,320,160,https://i.scdn.co/image/ab6761610000f1786fcd1b700654bccf1adee3ed,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/2LIk90788K0zvyj2JJVwkJ,3629179,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,83,artist,spotify:artist:2LIk90788K0zvyj2JJVwkJ,"deep underground hip hop, kentucky hip hop, pop rap, rap",Long_term,Lil Nas X,640,https://i.scdn.co/image/ab6761610000e5eb2aab40ce03f3fa86163f78bb,640,320,https://i.scdn.co/image/ab676161000051742aab40ce03f3fa86163f78bb,320,160,https://i.scdn.co/image/ab6761610000f1782aab40ce03f3fa86163f78bb,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6ydoSd3N2mwgwBHtF6K7eX,5482219,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,75,artist,spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,pop,Long_term,Sam Smith,640,https://i.scdn.co/image/ab6761610000e5ebc0baa35e263ad0010139a6cf,640,320,https://i.scdn.co/image/ab67616100005174c0baa35e263ad0010139a6cf,320,160,https://i.scdn.co/image/ab6761610000f178c0baa35e263ad0010139a6cf,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,6615500,5y2Xq6xcjJb2jVM54GHK3t,John Legend,75,artist,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,"neo soul, pop, pop soul, urban contemporary",Long_term,Sam Smith,640,https://i.scdn.co/image/ab6761610000e5ebba10593e25ec51a3ba4296a0,640,320,https://i.scdn.co/image/ab67616100005174ba10593e25ec51a3ba4296a0,320,160,https://i.scdn.co/image/ab6761610000f178ba10593e25ec51a3ba4296a0,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6VuMaDnrHyPL1p4EHjYLi7,22120865,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,79,artist,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,"pop, viral pop",Long_term,Sam Smith,640,https://i.scdn.co/image/ab6761610000e5ebf83823555da55fd07555fbd0,640,320,https://i.scdn.co/image/ab67616100005174f83823555da55fd07555fbd0,320,160,https://i.scdn.co/image/ab6761610000f178f83823555da55fd07555fbd0,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4IWBUUAFIplrNtaOHcJPRM,15914925,4IWBUUAFIplrNtaOHcJPRM,James Arthur,81,artist,spotify:artist:4IWBUUAFIplrNtaOHcJPRM,"pop, talent show, uk pop",Long_term,Sam Smith,640,https://i.scdn.co/image/ab6761610000e5eb2a0c6d0343c82be9dd6fce0b,640,320,https://i.scdn.co/image/ab676161000051742a0c6d0343c82be9dd6fce0b,320,160,https://i.scdn.co/image/ab6761610000f1782a0c6d0343c82be9dd6fce0b,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ,12226285,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,78,artist,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,"indietronica, metropopolis, pop, uk pop",Long_term,Sam Smith,640,https://i.scdn.co/image/ab6761610000e5ebc3cd7dc428871e8985d62b9a,640,320,https://i.scdn.co/image/ab67616100005174c3cd7dc428871e8985d62b9a,320,160,https://i.scdn.co/image/ab6761610000f178c3cd7dc428871e8985d62b9a,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/1dID9zgn0OV0Y8ud7Mh2tS,2318826,1dID9zgn0OV0Y8ud7Mh2tS,Dustin Lynch,65,artist,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,"contemporary country, country, country road, modern country rock",Long_term,Florida Georgia Line,640,https://i.scdn.co/image/ab6761610000e5ebb6679272b80d06ef8905d61e,640,320,https://i.scdn.co/image/ab67616100005174b6679272b80d06ef8905d61e,320,160,https://i.scdn.co/image/ab6761610000f178b6679272b80d06ef8905d61e,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6x2LnllRG5uGarZMsD4iO8,4628797,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,72,artist,spotify:artist:6x2LnllRG5uGarZMsD4iO8,"contemporary country, country, country road, modern country rock",Long_term,Florida Georgia Line,640,https://i.scdn.co/image/ab6761610000e5eb0096cad96e445e8adc22f5e7,640,320,https://i.scdn.co/image/ab676161000051740096cad96e445e8adc22f5e7,320,160,https://i.scdn.co/image/ab6761610000f1780096cad96e445e8adc22f5e7,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6pBNfggcZZDCmb0p92OnGn,1132477,6pBNfggcZZDCmb0p92OnGn,Chase Rice,59,artist,spotify:artist:6pBNfggcZZDCmb0p92OnGn,"contemporary country, country, country road, modern country rock",Long_term,Florida Georgia Line,640,https://i.scdn.co/image/ab6761610000e5ebf0cc06403ea45bc2803a39f9,640,320,https://i.scdn.co/image/ab67616100005174f0cc06403ea45bc2803a39f9,320,160,https://i.scdn.co/image/ab6761610000f178f0cc06403ea45bc2803a39f9,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/1mfDfLsMxYcOOZkzBxvSVW,2243746,1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,64,artist,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,"contemporary country, country, country road, modern country rock",Long_term,Florida Georgia Line,640,https://i.scdn.co/image/ab6761610000e5eb5647293b127a07a7a80e4e8f,640,320,https://i.scdn.co/image/ab676161000051745647293b127a07a7a80e4e8f,320,160,https://i.scdn.co/image/ab6761610000f1785647293b127a07a7a80e4e8f,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/5Zq7R5qmi58ByYyBQTlNuk,2183790,5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,68,artist,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,"contemporary country, country, country road, modern country rock",Long_term,Florida Georgia Line,640,https://i.scdn.co/image/ab6761610000e5ebdda79571deaba197ad4793e2,640,320,https://i.scdn.co/image/ab67616100005174dda79571deaba197ad4793e2,320,160,https://i.scdn.co/image/ab6761610000f178dda79571deaba197ad4793e2,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/55RI2GNCfyXr0f14uIdhwd,72914,55RI2GNCfyXr0f14uIdhwd,A Thousand Horses,39,artist,spotify:artist:55RI2GNCfyXr0f14uIdhwd,"contemporary country, country pop, country road, modern country rock, modern southern rock",Long_term,The Cadillac Three,640,https://i.scdn.co/image/ab6761610000e5eb7d27ff44405427e6a8f45378,640,320,https://i.scdn.co/image/ab676161000051747d27ff44405427e6a8f45378,320,160,https://i.scdn.co/image/ab6761610000f1787d27ff44405427e6a8f45378,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/69B1gu9EjC0rNb59YYNVPM,159421,69B1gu9EjC0rNb59YYNVPM,The Steel Woods,44,artist,spotify:artist:69B1gu9EjC0rNb59YYNVPM,modern southern rock,Long_term,The Cadillac Three,640,https://i.scdn.co/image/ab6761610000e5eb90b55d8005e57c67e3be9f11,640,320,https://i.scdn.co/image/ab6761610000517490b55d8005e57c67e3be9f11,320,160,https://i.scdn.co/image/ab6761610000f17890b55d8005e57c67e3be9f11,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/5P1oS9DUTPEqcrmXDmX4p8,345123,5P1oS9DUTPEqcrmXDmX4p8,Blackberry Smoke,55,artist,spotify:artist:5P1oS9DUTPEqcrmXDmX4p8,"modern southern rock, southern rock",Long_term,The Cadillac Three,640,https://i.scdn.co/image/ab6761610000e5ebb07d1addf10e18eff048cac1,640,320,https://i.scdn.co/image/ab67616100005174b07d1addf10e18eff048cac1,320,160,https://i.scdn.co/image/ab6761610000f178b07d1addf10e18eff048cac1,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6n9Ciz68f2aZF98RAdshe6,43511,6n9Ciz68f2aZF98RAdshe6,Them Dirty Roses,49,artist,spotify:artist:6n9Ciz68f2aZF98RAdshe6,modern southern rock,Long_term,The Cadillac Three,640,https://i.scdn.co/image/ab6761610000e5ebadae1f55e3547a77447cdbe6,640,320,https://i.scdn.co/image/ab67616100005174adae1f55e3547a77447cdbe6,320,160,https://i.scdn.co/image/ab6761610000f178adae1f55e3547a77447cdbe6,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4eNW2w49yCMLXeOwAOWF9b,61582,4eNW2w49yCMLXeOwAOWF9b,The Jompson Brothers,38,artist,spotify:artist:4eNW2w49yCMLXeOwAOWF9b,modern southern rock,Long_term,The Cadillac Three,640,https://i.scdn.co/image/ab6761610000e5eb3c61d4c97a1050b77c5865b0,640,320,https://i.scdn.co/image/ab676161000051743c61d4c97a1050b77c5865b0,320,160,https://i.scdn.co/image/ab6761610000f1783c61d4c97a1050b77c5865b0,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6pBNfggcZZDCmb0p92OnGn,1132477,6pBNfggcZZDCmb0p92OnGn,Chase Rice,59,artist,spotify:artist:6pBNfggcZZDCmb0p92OnGn,"contemporary country, country, country road, modern country rock",Long_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5ebf0cc06403ea45bc2803a39f9,640,320,https://i.scdn.co/image/ab67616100005174f0cc06403ea45bc2803a39f9,320,160,https://i.scdn.co/image/ab6761610000f178f0cc06403ea45bc2803a39f9,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6y8XlgIV8BLlIg1tT1R10i,1476030,6y8XlgIV8BLlIg1tT1R10i,Old Dominion,67,artist,spotify:artist:6y8XlgIV8BLlIg1tT1R10i,"contemporary country, country, country road, modern country rock",Long_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5eb0262697c427bdb4509c58c68,640,320,https://i.scdn.co/image/ab676161000051740262697c427bdb4509c58c68,320,160,https://i.scdn.co/image/ab6761610000f1780262697c427bdb4509c58c68,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/0fiWOxhsBsQQvFDtxUQWo0,1074184,0fiWOxhsBsQQvFDtxUQWo0,Brett Young,65,artist,spotify:artist:0fiWOxhsBsQQvFDtxUQWo0,"contemporary country, country, country road, modern country rock",Long_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5ebe515e1e8974c5d7a6be2be33,640,320,https://i.scdn.co/image/ab67616100005174e515e1e8974c5d7a6be2be33,320,160,https://i.scdn.co/image/ab6761610000f178e515e1e8974c5d7a6be2be33,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/0qSX3s5pJnAlSsgsCne8Cz,1445430,0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,58,artist,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,"contemporary country, country, country road, modern country rock",Long_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5eb3be6bd19302e88701bb512e0,640,320,https://i.scdn.co/image/ab676161000051743be6bd19302e88701bb512e0,320,160,https://i.scdn.co/image/ab6761610000f1783be6bd19302e88701bb512e0,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/6x2LnllRG5uGarZMsD4iO8,4628797,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,72,artist,spotify:artist:6x2LnllRG5uGarZMsD4iO8,"contemporary country, country, country road, modern country rock",Long_term,Sam Hunt,640,https://i.scdn.co/image/ab6761610000e5eb0096cad96e445e8adc22f5e7,640,320,https://i.scdn.co/image/ab676161000051740096cad96e445e8adc22f5e7,320,160,https://i.scdn.co/image/ab6761610000f1780096cad96e445e8adc22f5e7,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/4BYxqVkZyFjtik7crYLg5Q,2728589,4BYxqVkZyFjtik7crYLg5Q,Chris Young,65,artist,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,"contemporary country, country, country road",Long_term,Jason Aldean,640,https://i.scdn.co/image/ab6761610000e5eb51ee8748bfa263f595857c28,640,320,https://i.scdn.co/image/ab6761610000517451ee8748bfa263f595857c28,320,160,https://i.scdn.co/image/ab6761610000f17851ee8748bfa263f595857c28,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/5q8HGNo0BjLWaTAhRtbwxa,2914772,5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert,64,artist,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,"contemporary country, country, country road, modern country rock",Long_term,Jason Aldean,640,https://i.scdn.co/image/ab6761610000e5ebcc1b459cf6c389ce167728b4,640,320,https://i.scdn.co/image/ab67616100005174cc1b459cf6c389ce167728b4,320,160,https://i.scdn.co/image/ab6761610000f178cc1b459cf6c389ce167728b4,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/30e8DmahrEamvLbFRPdWmk,1806988,30e8DmahrEamvLbFRPdWmk,Justin Moore,63,artist,spotify:artist:30e8DmahrEamvLbFRPdWmk,"arkansas country, contemporary country, country, country road, modern country rock",Long_term,Jason Aldean,640,https://i.scdn.co/image/ab6761610000e5eb9c67d34b79449dd65b293034,640,320,https://i.scdn.co/image/ab676161000051749c67d34b79449dd65b293034,320,160,https://i.scdn.co/image/ab6761610000f1789c67d34b79449dd65b293034,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/7x8nK0m0cP2ksQf0mjWdPS,3027616,7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,67,artist,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,"contemporary country, country, country road, modern country rock",Long_term,Jason Aldean,640,https://i.scdn.co/image/ab6761610000e5eb56f2ff11303eddb9aaee081b,640,320,https://i.scdn.co/image/ab6761610000517456f2ff11303eddb9aaee081b,320,160,https://i.scdn.co/image/ab6761610000f17856f2ff11303eddb9aaee081b,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/1n2pb9Tsfe4SwAjmUac6YT,1869700,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,64,artist,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,"contemporary country, country, country road, modern country rock",Long_term,Jason Aldean,640,https://i.scdn.co/image/ab6761610000e5eb07fa8b648c4c02514f34cf87,640,320,https://i.scdn.co/image/ab6761610000517407fa8b648c4c02514f34cf87,320,160,https://i.scdn.co/image/ab6761610000f17807fa8b648c4c02514f34cf87,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/75FnCoo4FBxH5K1Rrx0k5A,1564254,75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,55,artist,spotify:artist:75FnCoo4FBxH5K1Rrx0k5A,"contemporary country, country, country dawn, country road",Long_term,Lady A,640,https://i.scdn.co/image/ab6761610000e5eb173d4b457016fe0727a7e50d,640,320,https://i.scdn.co/image/ab67616100005174173d4b457016fe0727a7e50d,320,160,https://i.scdn.co/image/ab6761610000f178173d4b457016fe0727a7e50d,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/0hYxQe3AK5jBPCr5MumLHD,1874457,0hYxQe3AK5jBPCr5MumLHD,Sugarland,55,artist,spotify:artist:0hYxQe3AK5jBPCr5MumLHD,"contemporary country, country, country dawn, country road",Long_term,Lady A,640,https://i.scdn.co/image/ab6761610000e5ebed9c4a676ace03ebf1f8a35f,640,320,https://i.scdn.co/image/ab67616100005174ed9c4a676ace03ebf1f8a35f,320,160,https://i.scdn.co/image/ab6761610000f178ed9c4a676ace03ebf1f8a35f,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/3CygdxquGHurS7f9LjNLkv,2730035,3CygdxquGHurS7f9LjNLkv,Little Big Town,61,artist,spotify:artist:3CygdxquGHurS7f9LjNLkv,"contemporary country, country, country dawn, country road",Long_term,Lady A,640,https://i.scdn.co/image/ab6761610000e5ebbd6b8625807df07fc711dd77,640,320,https://i.scdn.co/image/ab67616100005174bd6b8625807df07fc711dd77,320,160,https://i.scdn.co/image/ab6761610000f178bd6b8625807df07fc711dd77,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/7qvsLYsYP0MHD7jkdv6DAG,1116686,7qvsLYsYP0MHD7jkdv6DAG,Sara Evans,52,artist,spotify:artist:7qvsLYsYP0MHD7jkdv6DAG,"contemporary country, country, country dawn, country gospel, country road",Long_term,Lady A,640,https://i.scdn.co/image/ab6761610000e5ebe409c650dda163c44462d943,640,320,https://i.scdn.co/image/ab67616100005174e409c650dda163c44462d943,320,160,https://i.scdn.co/image/ab6761610000f178e409c650dda163c44462d943,160,userProfileDataLongArtists
[],https://open.spotify.com/artist/021hNAnkFIbyFyL97br6NB,888818,021hNAnkFIbyFyL97br6NB,Kellie Pickler,40,artist,spotify:artist:021hNAnkFIbyFyL97br6NB,"contemporary country, country, country dawn, country road",Long_term,Lady A,1500,https://i.scdn.co/image/83cdca46da848b674babcc05a0f0e1827a45796a,1000,960,https://i.scdn.co/image/2f457698f6fa2342349e539f280a8da72c0d773d,640,300,https://i.scdn.co/image/c8ce7c537e803b5a196aa5c4fec4ab3ccd566806,200,userProfileDataLongArtists
[],https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,48190679,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82,artist,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,"pop, post-teen pop",medium_term,Taylor Swift,640,https://i.scdn.co/image/ab6761610000e5ebc3c753851496854e29abff7a,640,320,https://i.scdn.co/image/ab67616100005174c3c753851496854e29abff7a,320,160,https://i.scdn.co/image/ab6761610000f178c3c753851496854e29abff7a,160,userProfileDataMediumArtists
[],https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG,33784377,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,88,artist,spotify:artist:1McMsnEElThX1knmY4oliG,pop,medium_term,Taylor Swift,640,https://i.scdn.co/image/ab6761610000e5ebe03a98785f3658f0b6461ec4,640,320,https://i.scdn.co/image/ab67616100005174e03a98785f3658f0b6461ec4,320,160,https://i.scdn.co/image/ab6761610000f178e03a98785f3658f0b6461ec4,160,userProfileDataMediumArtists
